Etc/UTC,Open,High,Low,Close,Volume
2026-07-31T12:04:00+00:00,28383.208,28385.897,28379.121,28385.043,62920
2026-07-31T12:05:00+00:00,28385.487,28386.909,28373.61,28375.954,75900
2026-07-31T12:06:00+00:00,28375.686,28384.675,28372.121,28384.675,73480
2026-07-31T12:07:00+00:00,28385.053,28386.976,28380.165,28380.165,65340
2026-07-31T12:08:00+00:00,28380.132,28387.875,28374.331,28375.865,73480
2026-07-31T12:09:00+00:00,28375.697,28377.153,28368.299,28372.699,72160
2026-07-31T12:10:00+00:00,28372.964,28373.442,28356.954,28359.62,72600
2026-07-31T12:11:00+00:00,28359.897,28364.976,28357.643,28360.187,68860
2026-07-31T12:12:00+00:00,28360.389,28365.008,28353.219,28363.543,72600
2026-07-31T12:13:00+00:00,28363.854,28366.486,28356.62,28362.564,68640
2026-07-31T12:14:00+00:00,28362.375,28362.475,28350.043,28353.408,71500
2026-07-31T12:15:00+00:00,28353.11,28355.289,28341.564,28342.386,70840
2026-07-31T12:16:00+00:00,28342.521,28344.053,28329.986,28340.486,72600
2026-07-31T12:17:00+00:00,28340.509,28350.008,28338.397,28342.886,68420
2026-07-31T12:18:00+00:00,28342.408,28346.599,28329.332,28329.332,69520
